property,network,result,lower_bound,upper_bound,time,steps
4,4-7,unsat,1.0,Inf,0.116964154,8
4,4-8,unsat,1.0,1.0,0.82343578,29
4,4-9,unsat,1.0,Inf,0.064949918,5
4,5-1,unsat,1.0,Inf,0.077859289,5
4,5-2,unsat,1.0,Inf,0.037252724,2
4,5-3,unsat,1.0,Inf,0.115132793,8
4,5-4,unsat,1.0,Inf,0.063748497,5
4,5-5,unsat,1.0,Inf,0.13472463,5
4,5-6,unsat,1.0,Inf,0.056139628,4
4,5-7,unsat,1.0,Inf,0.05204538,4
4,5-8,unsat,1.0,Inf,0.405767218,7
4,5-9,unsat,1.0,Inf,0.03586791,3
