property,network,result,lower_bound,upper_bound,time,steps
2,1-2,sat,0.0,0.0,253.842815888,10000
2,1-3,sat,0.0,0.0,410.537360948,15950
2,1-4,sat,0.0,0.0,135.67888266,5150
2,1-5,sat,0.0,0.0,215.931955412,7250
2,1-6,sat,0.0,0.0,16.583997346,450
2,1-7,unsat,1.0,1.0,353.28036866,14602
2,1-8,unsat,1.0,1.0,207.277070614,9414
2,1-9,unsat,1.0,1.0,349.883804983,16569
2,2-1,sat,0.0,0.0,12.231713014,350
2,2-2,sat,0.0,0.0,2.49384915,50
2,2-3,sat,0.0,0.0,5.874600895,150
2,2-4,sat,0.0,0.0,2.148071048,50
2,2-5,sat,0.0,0.0,2.495716714,50
2,2-6,sat,0.0,0.0,2.562859693,50
2,2-7,sat,0.0,0.0,2.599757706,50
2,2-8,sat,0.0,0.0,2.141651035,50
2,2-9,sat,0.0,0.0,170.320861396,5900
2,3-1,sat,0.0,0.0,9.814157172,200
2,3-2,sat,0.0,0.0,75.577890571,2400
2,3-3,inconclusive,0.0,1.0,1139.696367515,50000
2,3-4,sat,0.0,0.0,5.982674002,150
2,3-5,sat,0.0,0.0,45.604354686,1350
2,3-6,sat,0.0,0.0,4.173969823,100
2,3-7,sat,0.0,0.0,4.817381162,100
2,3-8,sat,0.0,0.0,2.021503217,50
2,3-9,sat,0.0,0.0,2.734722516,50
2,4-1,sat,0.0,0.0,2.079170304,50
2,4-2,inconclusive,0.0,1.0,1092.926478235,50000
2,4-3,sat,0.0,0.0,2.413684354,50
2,4-4,sat,0.0,0.0,1.907120234,50
2,4-5,sat,0.0,0.0,2.399674451,50
2,4-6,sat,0.0,0.0,2.391462189,50
2,4-7,sat,0.0,0.0,2.546200751,50
2,4-8,sat,0.0,0.0,2.173991875,50
2,4-9,sat,0.0,0.0,755.312764659,33400
2,5-1,sat,0.0,0.0,2.531400789,50
2,5-2,sat,0.0,0.0,55.046518298,1700
2,5-3,inconclusive,0.0,1.0,1194.975816639,50000
2,5-4,sat,0.0,0.0,2.536067484,50
2,5-5,sat,0.0,0.0,2.186542021,50
2,5-6,sat,0.0,0.0,2.483615507,50
2,5-7,sat,0.0,0.0,2.129498627,50
2,5-8,sat,0.0,0.0,4.108067917,100
2,5-9,sat,0.0,0.0,3.210901273,50
3,1-1,unsat,1.0,1.0,239.563146907,5812
3,1-2,unsat,1.0,1.0,14.20276194,430
3,1-3,inconclusive,0.0,1.0,1427.259923375,50000
3,1-4,unsat,1.0,Inf,0.285464858,9
3,1-5,unsat,1.0,Inf,0.33847047,20
3,1-6,unsat,1.0,Inf,0.014919329,2
3,1-7,sat,0.0,0.0,1.992745449,50
3,1-8,sat,0.0,0.0,1.256848397,50
3,1-9,sat,0.0,0.0,2.715319725,50
3,2-1,unsat,1.0,1.0,4.393943642,149
3,2-2,unsat,1.0,1.0,13.69544939,561
3,2-3,unsat,1.0,1.0,6.169490908,279
3,2-4,unsat,1.0,Inf,0.012591997,2
3,2-5,unsat,1.0,Inf,0.08644389,6
3,2-6,unsat,1.0,Inf,0.034885218,3
3,2-7,unsat,1.0,Inf,0.422098193,6
3,2-8,unsat,1.0,Inf,0.099832764,8
3,2-9,unsat,1.0,Inf,0.000210742,1
3,3-1,unsat,1.0,Inf,0.492814175,22
3,3-2,unsat,1.0,1.0,44.811554812,2047
3,3-3,unsat,1.0,1.0,10.556804387,483
3,3-4,unsat,1.0,Inf,0.50273163,12
3,3-5,unsat,1.0,Inf,0.056223693,4
3,3-6,unsat,1.0,Inf,0.197261845,12
3,3-7,unsat,1.0,Inf,0.017675462,2
3,3-8,unsat,1.0,Inf,0.118070533,8
3,3-9,unsat,1.0,Inf,0.124733658,9
3,4-1,unsat,1.0,1.0,14.662002297,588
3,4-2,unsat,1.0,1.0,38.263049968,1626
3,4-3,unsat,1.0,1.0,12.823428694,462
3,4-4,unsat,1.0,Inf,0.070374246,4
3,4-5,unsat,1.0,Inf,0.439684788,4
3,4-6,unsat,1.0,Inf,0.486808365,24
3,4-7,unsat,1.0,Inf,0.141495677,10
3,4-8,unsat,1.0,Inf,0.297557109,5
3,4-9,unsat,1.0,Inf,0.135805682,9
3,5-1,unsat,1.0,1.0,12.471708839,512
3,5-2,unsat,1.0,1.0,3.98056155,91
3,5-3,unsat,1.0,Inf,0.296416254,17
3,5-4,unsat,1.0,Inf,0.083913458,4
3,5-5,unsat,1.0,Inf,0.178673394,9
3,5-6,unsat,1.0,Inf,0.398261982,10
3,5-7,unsat,1.0,Inf,0.000403323,1
3,5-8,unsat,1.0,Inf,0.273364166,17
3,5-9,unsat,1.0,Inf,0.144954425,10
4,1-1,unsat,1.0,1.0,12.630615892,297
4,1-2,unsat,1.0,1.0,9.388611296,256
4,1-3,unsat,1.0,1.0,147.736189129,6381
4,1-4,unsat,1.0,Inf,0.231046067,8
4,1-5,unsat,1.0,1.0,4.521454323,188
4,1-6,unsat,1.0,Inf,0.655585447,12
4,1-7,sat,0.0,0.0,1.359056664,50
4,1-8,sat,0.0,0.0,2.47307671,50
4,1-9,sat,0.0,0.0,1.356297821,50
4,2-1,unsat,1.0,Inf,1.376408925,15
4,2-2,unsat,1.0,Inf,0.266668544,12
4,2-3,unsat,1.0,Inf,0.081368962,3
4,2-4,unsat,1.0,Inf,0.050902811,3
4,2-5,unsat,1.0,Inf,0.283741285,18
4,2-6,unsat,1.0,Inf,0.359802712,8
4,2-7,unsat,1.0,Inf,0.081677813,6
4,2-8,unsat,1.0,Inf,0.276518134,16
4,2-9,unsat,1.0,Inf,0.01457396,2
4,3-1,unsat,1.0,Inf,0.201838813,8
4,3-2,unsat,1.0,Inf,0.391354579,8
4,3-3,unsat,1.0,Inf,0.477680945,29
4,3-4,unsat,1.0,Inf,0.054929432,3
4,3-5,unsat,1.0,Inf,0.222429157,13
4,3-6,unsat,1.0,Inf,0.338339984,5
4,3-7,unsat,1.0,Inf,0.062093919,4
4,3-8,unsat,1.0,Inf,0.136354794,7
4,3-9,unsat,1.0,Inf,0.166215766,10
4,4-1,unsat,1.0,Inf,0.016218949,1
4,4-2,unsat,1.0,Inf,0.252764507,12
4,4-3,unsat,1.0,Inf,0.16641461,5
4,4-4,unsat,1.0,Inf,0.367991713,4
4,4-5,unsat,1.0,Inf,0.040446851,3
4,4-6,unsat,1.0,Inf,0.053411107,4
4,4-7,unsat,1.0,Inf,0.110505255,8
4,4-8,unsat,1.0,Inf,0.437479268,29
4,4-9,unsat,1.0,Inf,0.070093384,5
4,5-1,unsat,1.0,Inf,0.387416288,5
4,5-2,unsat,1.0,Inf,0.036093352,2
4,5-3,unsat,1.0,Inf,0.124923173,8
4,5-4,unsat,1.0,Inf,0.07023977,5
4,5-5,unsat,1.0,Inf,0.135183275,5
4,5-6,unsat,1.0,Inf,0.053048485,4
4,5-7,unsat,1.0,Inf,0.048667438,4
4,5-8,unsat,1.0,Inf,0.118946614,7
4,5-9,unsat,1.0,Inf,0.037869891,3
