property,network,result,lower_bound,upper_bound,time,steps
4,3-2,unsat,1.0,1.0,0.055784784,8
4,3-3,unsat,1.0,1.0,0.104621725,29
4,3-4,unsat,1.0,1.0,0.017400435,3
4,3-5,unsat,1.0,1.0,0.07467957,13
4,3-6,unsat,1.0,1.0,0.024195093,5
4,3-7,unsat,1.0,1.0,0.017116105,4
4,3-8,unsat,1.0,1.0,0.032454246,7
4,3-9,unsat,1.0,1.0,0.054244946,10
4,4-1,unsat,1.0,Inf,0.004998823,1
4,4-2,unsat,1.0,1.0,0.072805324,12
4,4-3,unsat,1.0,1.0,0.049272425,5
4,4-4,unsat,1.0,1.0,0.035013253,4
4,4-5,unsat,1.0,1.0,0.018097485,3
4,4-6,unsat,1.0,1.0,0.023691168,4
4,4-7,unsat,1.0,1.0,0.166056592,8
4,4-8,unsat,1.0,1.0,0.087637153,29
4,4-9,unsat,1.0,1.0,0.020286237,5
4,5-1,unsat,1.0,1.0,0.017811653,5
4,5-2,unsat,1.0,1.0,0.010504571,2
4,5-3,unsat,1.0,1.0,0.03721616,8
4,5-4,unsat,1.0,1.0,0.01873501,5
4,5-5,unsat,1.0,1.0,0.037033629,5
4,5-6,unsat,1.0,1.0,0.019274107,4
4,5-7,unsat,1.0,1.0,0.014186423,4
4,5-8,unsat,1.0,1.0,0.036949689,7
4,5-9,unsat,1.0,1.0,0.013238311,3
